epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,3675.44,2.19496,1.26678,0.86459,0.71349,0.38718,0.5138,0.20705,2.21586,1.27416,0.83083,0.0004126,0.0004126,0.0004126
180,3696.4,2.33309,1.26432,0.84742,0.71349,0.38718,0.5138,0.20705,2.21586,1.27416,0.83083,0.0004093,0.0004093,0.0004093
181,3718.16,2.38542,1.36987,0.86343,0.71157,0.38536,0.50877,0.20407,2.22222,1.27371,0.83254,0.000406,0.000406,0.000406
182,3739.53,2.38046,1.28531,0.8495,0.70461,0.38112,0.50091,0.20114,2.22308,1.27807,0.83322,0.0004027,0.0004027,0.0004027
183,3760.44,2.2758,1.24624,0.835,0.70461,0.38112,0.50091,0.20114,2.22308,1.27807,0.83322,0.0003994,0.0003994,0.0003994
184,3778.7,2.16713,1.30529,0.86594,0.70118,0.37909,0.4951,0.19971,2.22333,1.28238,0.83265,0.0003961,0.0003961,0.0003961
185,3799.37,2.3333,1.33271,0.86681,0.70118,0.37909,0.4951,0.19971,2.22333,1.28238,0.83265,0.0003928,0.0003928,0.0003928
186,3820.88,2.41167,1.2702,0.8365,0.70657,0.38192,0.49894,0.19928,2.22851,1.28504,0.83205,0.0003895,0.0003895,0.0003895
187,3841.5,2.28007,1.24496,0.84702,0.70657,0.38192,0.49894,0.19928,2.22851,1.28504,0.83205,0.0003862,0.0003862,0.0003862
188,3860.4,2.25524,1.37563,0.85658,0.71112,0.38354,0.50373,0.2012,2.21897,1.28302,0.8306,0.0003829,0.0003829,0.0003829
189,3879.92,2.30612,1.32241,0.84639,0.71112,0.38354,0.50373,0.2012,2.21897,1.28302,0.8306,0.0003796,0.0003796,0.0003796
190,3899.01,2.20248,1.28767,0.85902,0.7087,0.38253,0.50364,0.20581,2.20216,1.27367,0.82858,0.0003763,0.0003763,0.0003763
191,3920.49,2.25223,1.27461,0.8686,0.71068,0.38132,0.50542,0.20639,2.19598,1.26689,0.82858,0.000373,0.000373,0.000373
192,3943.53,2.28572,1.24983,0.8369,0.71068,0.38132,0.50542,0.20639,2.19598,1.26689,0.82858,0.0003697,0.0003697,0.0003697
193,3963.87,2.38564,1.28774,0.84163,0.71357,0.38273,0.50898,0.20794,2.19293,1.26317,0.82826,0.0003664,0.0003664,0.0003664
194,3982.75,2.24478,1.3011,0.85551,0.71357,0.38273,0.50898,0.20794,2.19293,1.26317,0.82826,0.0003631,0.0003631,0.0003631
195,4004.41,2.27877,1.24086,0.85941,0.7197,0.38597,0.51478,0.20883,2.19231,1.26207,0.82862,0.0003598,0.0003598,0.0003598
196,4028.22,2.30614,1.27267,0.82475,0.7197,0.38597,0.51478,0.20883,2.19231,1.26207,0.82862,0.0003565,0.0003565,0.0003565
197,4057.4,2.32669,1.2447,0.83966,0.72794,0.39021,0.52176,0.21103,2.19444,1.25577,0.82795,0.0003532,0.0003532,0.0003532
198,4076.24,2.25286,1.26216,0.86813,0.73188,0.39123,0.52294,0.21317,2.19996,1.25515,0.82809,0.0003499,0.0003499,0.0003499
199,4096.07,2.18245,1.32767,0.86436,0.73188,0.39123,0.52294,0.21317,2.19996,1.25515,0.82809,0.0003466,0.0003466,0.0003466
200,4117.21,2.36189,1.3341,0.86675,0.72863,0.38941,0.51853,0.21009,2.21403,1.2584,0.82875,0.0003433,0.0003433,0.0003433
201,4137.74,2.33554,1.2561,0.84166,0.72863,0.38941,0.51853,0.21009,2.21403,1.2584,0.82875,0.00034,0.00034,0.00034
202,4159.08,2.43347,1.28279,0.84662,0.72438,0.38718,0.51317,0.20762,2.22313,1.26071,0.82831,0.0003367,0.0003367,0.0003367
203,4179.4,2.32454,1.25869,0.85612,0.72438,0.38718,0.51317,0.20762,2.22313,1.26071,0.82831,0.0003334,0.0003334,0.0003334
204,4198.44,2.21299,1.28377,0.85845,0.71738,0.38395,0.50919,0.2053,2.21852,1.26639,0.8284,0.0003301,0.0003301,0.0003301
205,4216.99,2.25406,1.32535,0.85045,0.71738,0.38395,0.50919,0.2053,2.21852,1.26639,0.8284,0.0003268,0.0003268,0.0003268
206,4238.73,2.302,1.25355,0.84313,0.71757,0.38415,0.5094,0.20541,2.2015,1.26707,0.82703,0.0003235,0.0003235,0.0003235
207,4259.95,2.35709,1.23146,0.8125,0.72448,0.38819,0.51707,0.2083,2.19058,1.26431,0.82693,0.0003202,0.0003202,0.0003202
208,4279.43,2.29532,1.30462,0.86013,0.72448,0.38819,0.51707,0.2083,2.19058,1.26431,0.82693,0.0003169,0.0003169,0.0003169
209,4298.7,2.22494,1.27437,0.86419,0.72874,0.39042,0.52106,0.20999,2.18763,1.26177,0.82704,0.0003136,0.0003136,0.0003136
210,4317.08,2.17063,1.28065,0.8739,0.72874,0.39042,0.52106,0.20999,2.18763,1.26177,0.82704,0.0003103,0.0003103,0.0003103
211,4338.55,2.31301,1.28198,0.85141,0.72458,0.38883,0.52078,0.2095,2.19838,1.26269,0.82866,0.000307,0.000307,0.000307
212,4359.82,2.27774,1.29775,0.85825,0.72458,0.38883,0.52078,0.2095,2.19838,1.26269,0.82866,0.0003037,0.0003037,0.0003037
213,4379.63,2.2993,1.24655,0.82222,0.72437,0.38981,0.52207,0.20795,2.21057,1.25953,0.82933,0.0003004,0.0003004,0.0003004
214,4399.98,2.22739,1.31663,0.85616,0.7298,0.39244,0.5248,0.20818,2.22522,1.25601,0.83007,0.0002971,0.0002971,0.0002971
215,4420.86,2.31225,1.23664,0.83509,0.7298,0.39244,0.5248,0.20818,2.22522,1.25601,0.83007,0.0002938,0.0002938,0.0002938
216,4439.95,2.24857,1.26009,0.84356,0.72691,0.39072,0.52358,0.20793,2.22728,1.25429,0.83047,0.0002905,0.0002905,0.0002905
217,4458.87,2.2916,1.27619,0.86093,0.72691,0.39072,0.52358,0.20793,2.22728,1.25429,0.83047,0.0002872,0.0002872,0.0002872
218,4478.73,2.24489,1.30093,0.86514,0.72827,0.39233,0.52433,0.20825,2.22197,1.25782,0.83092,0.0002839,0.0002839,0.0002839
219,4499.31,2.25409,1.24909,0.83837,0.72827,0.39233,0.52433,0.20825,2.22197,1.25782,0.83092,0.0002806,0.0002806,0.0002806
220,4521.26,2.28545,1.19674,0.82361,0.71909,0.38799,0.51687,0.20792,2.20178,1.26231,0.82973,0.0002773,0.0002773,0.0002773
221,4541.08,2.34875,1.27802,0.83094,0.71909,0.38799,0.51687,0.20792,2.20178,1.26231,0.82973,0.000274,0.000274,0.000274
222,4561,2.30225,1.23511,0.82183,0.71744,0.38698,0.5162,0.20858,2.18257,1.26596,0.82818,0.0002707,0.0002707,0.0002707
223,4581.99,2.309,1.23323,0.83628,0.71118,0.38455,0.51445,0.20852,2.17396,1.26886,0.82741,0.0002674,0.0002674,0.0002674
224,4602.34,2.21723,1.29002,0.82946,0.71118,0.38455,0.51445,0.20852,2.17396,1.26886,0.82741,0.0002641,0.0002641,0.0002641
225,4622.76,2.32609,1.28991,0.83853,0.71204,0.38516,0.514,0.20839,2.16954,1.26819,0.82647,0.0002608,0.0002608,0.0002608
226,4641.08,2.23651,1.31005,0.86546,0.71204,0.38516,0.514,0.20839,2.16954,1.26819,0.82647,0.0002575,0.0002575,0.0002575
227,4663.64,2.30993,1.31639,0.85476,0.71347,0.38658,0.51619,0.2094,2.16971,1.26656,0.82592,0.0002542,0.0002542,0.0002542
228,4685.06,2.2816,1.2643,0.84394,0.71347,0.38658,0.51619,0.2094,2.16971,1.26656,0.82592,0.0002509,0.0002509,0.0002509
229,4703.42,2.18309,1.27253,0.86063,0.71388,0.38637,0.51646,0.20996,2.17783,1.26323,0.82602,0.0002476,0.0002476,0.0002476
230,4723.71,2.34914,1.38892,0.86528,0.72114,0.39062,0.52361,0.21251,2.19099,1.25988,0.8267,0.0002443,0.0002443,0.0002443
231,4743.17,2.24419,1.25879,0.84272,0.72114,0.39062,0.52361,0.21251,2.19099,1.25988,0.8267,0.000241,0.000241,0.000241
232,4763.05,2.19732,1.2314,0.83931,0.72458,0.39284,0.52724,0.21217,2.20086,1.2598,0.82795,0.0002377,0.0002377,0.0002377
233,4785.16,2.30616,1.1849,0.8164,0.72458,0.39284,0.52724,0.21217,2.20086,1.2598,0.82795,0.0002344,0.0002344,0.0002344
234,4805.56,2.28322,1.21521,0.81845,0.7223,0.39102,0.52514,0.21275,2.19746,1.26057,0.82791,0.0002311,0.0002311,0.0002311
235,4824.34,2.20932,1.25181,0.83657,0.7223,0.39102,0.52514,0.21275,2.19746,1.26057,0.82791,0.0002278,0.0002278,0.0002278
236,4844.87,2.1941,1.21994,0.82805,0.72499,0.39123,0.5241,0.21292,2.18581,1.2585,0.82696,0.0002245,0.0002245,0.0002245
237,4865.13,2.25228,1.26377,0.8705,0.72499,0.39123,0.5241,0.21292,2.18581,1.2585,0.82696,0.0002212,0.0002212,0.0002212
238,4883.86,2.2692,1.28958,0.84042,0.72405,0.39001,0.52069,0.2115,2.17617,1.26224,0.82673,0.0002179,0.0002179,0.0002179
239,4903.48,2.30339,1.26786,0.83377,0.72332,0.3888,0.51956,0.21076,2.17208,1.26031,0.82601,0.0002146,0.0002146,0.0002146
240,4924.71,2.41262,1.2639,0.8303,0.72332,0.3888,0.51956,0.21076,2.17208,1.26031,0.82601,0.0002113,0.0002113,0.0002113
241,4942.5,2.48477,4.90942,0.9728,0.72906,0.39062,0.52256,0.21055,2.17753,1.25806,0.82592,0.000208,0.000208,0.000208
242,4961.13,2.16686,1.27678,0.85616,0.72906,0.39062,0.52256,0.21055,2.17753,1.25806,0.82592,0.0002047,0.0002047,0.0002047
243,4979.8,2.24569,1.26585,0.83844,0.73027,0.39123,0.52263,0.21044,2.18825,1.25753,0.82612,0.0002014,0.0002014,0.0002014
244,5001.95,2.42699,1.20361,0.8051,0.73027,0.39123,0.52263,0.21044,2.18825,1.25753,0.82612,0.0001981,0.0001981,0.0001981
245,5021.79,2.28523,1.25651,0.83566,0.73026,0.39143,0.52436,0.21145,2.20398,1.25741,0.82693,0.0001948,0.0001948,0.0001948
246,5043,2.17076,1.29199,0.86513,0.73355,0.39304,0.52445,0.20971,2.21083,1.26137,0.82775,0.0001915,0.0001915,0.0001915
247,5062.99,2.16177,1.22141,0.84712,0.73355,0.39304,0.52445,0.20971,2.21083,1.26137,0.82775,0.0001882,0.0001882,0.0001882
248,5083.74,2.23769,1.30854,0.88966,0.733,0.39264,0.52316,0.20904,2.20737,1.26427,0.82747,0.0001849,0.0001849,0.0001849
249,5105.26,2.3944,1.17501,0.79921,0.733,0.39264,0.52316,0.20904,2.20737,1.26427,0.82747,0.0001816,0.0001816,0.0001816
250,5123.34,2.19238,1.23896,0.84528,0.73289,0.39264,0.52325,0.20973,2.19769,1.26319,0.82593,0.0001783,0.0001783,0.0001783
251,5145.16,2.3267,1.23231,0.83211,0.73289,0.39264,0.52325,0.20973,2.19769,1.26319,0.82593,0.000175,0.000175,0.000175
252,5165.51,2.18308,1.28769,0.86935,0.72899,0.39183,0.52196,0.21147,2.18215,1.2636,0.82518,0.0001717,0.0001717,0.0001717
253,5185.28,2.1625,1.24595,0.84722,0.72899,0.39183,0.52196,0.21147,2.18215,1.2636,0.82518,0.0001684,0.0001684,0.0001684
254,5204.54,2.2185,1.26198,0.84615,0.72901,0.39123,0.52087,0.20974,2.1723,1.26344,0.82475,0.0001651,0.0001651,0.0001651
255,5225.86,2.39957,4.9366,0.82046,0.72744,0.39082,0.5209,0.21248,2.16874,1.26156,0.82452,0.0001618,0.0001618,0.0001618
256,5245.67,2.25744,1.24454,0.83858,0.72744,0.39082,0.5209,0.21248,2.16874,1.26156,0.82452,0.0001585,0.0001585,0.0001585
257,5264.86,2.29593,1.29486,0.88747,0.72979,0.39224,0.52418,0.21239,2.17295,1.26037,0.82497,0.0001552,0.0001552,0.0001552
258,5285.84,2.43814,1.22479,0.81967,0.72979,0.39224,0.52418,0.21239,2.17295,1.26037,0.82497,0.0001519,0.0001519,0.0001519
259,5305.34,2.18139,1.21918,0.86,0.72972,0.39203,0.52535,0.21276,2.1782,1.25965,0.82516,0.0001486,0.0001486,0.0001486
260,5326.56,2.27441,1.27299,0.85179,0.72972,0.39203,0.52535,0.21276,2.1782,1.25965,0.82516,0.0001453,0.0001453,0.0001453
261,5347.51,2.24626,1.22839,0.84934,0.73348,0.39507,0.52969,0.21363,2.19477,1.26048,0.82705,0.000142,0.000142,0.000142
262,5367.76,2.2879,1.24729,0.83422,0.73656,0.39567,0.53091,0.21259,2.21697,1.2543,0.82827,0.0001387,0.0001387,0.0001387
263,5385.21,2.22511,1.3071,0.86243,0.73656,0.39567,0.53091,0.21259,2.21697,1.2543,0.82827,0.0001354,0.0001354,0.0001354
264,5406.14,2.27103,1.24748,0.8374,0.73238,0.39466,0.53021,0.21385,2.23448,1.25285,0.82956,0.0001321,0.0001321,0.0001321
265,5426.09,2.24615,1.24394,0.83989,0.73238,0.39466,0.53021,0.21385,2.23448,1.25285,0.82956,0.0001288,0.0001288,0.0001288
266,5445.53,2.26595,1.29131,0.85834,0.73707,0.3977,0.53505,0.21401,2.24862,1.25358,0.83074,0.0001255,0.0001255,0.0001255
267,5465.76,2.19994,1.24865,0.8575,0.73707,0.3977,0.53505,0.21401,2.24862,1.25358,0.83074,0.0001222,0.0001222,0.0001222
268,5486.52,2.37904,1.239,0.84335,0.73522,0.39588,0.53188,0.21396,2.24526,1.2553,0.83098,0.0001189,0.0001189,0.0001189
269,5507.58,2.3125,1.22108,0.83128,0.73522,0.39588,0.53188,0.21396,2.24526,1.2553,0.83098,0.0001156,0.0001156,0.0001156
270,5528.12,2.21145,1.37923,0.84583,0.73536,0.39507,0.53161,0.21253,2.24018,1.25514,0.83072,0.0001123,0.0001123,0.0001123
271,5549.44,2.22975,1.19165,0.83647,0.73143,0.39385,0.52865,0.21215,2.22454,1.25812,0.82981,0.000109,0.000109,0.000109
272,5570.16,2.27576,1.22022,0.828,0.73143,0.39385,0.52865,0.21215,2.22454,1.25812,0.82981,0.0001057,0.0001057,0.0001057
273,5592.51,2.26665,1.22625,0.82978,0.73114,0.39284,0.52746,0.2121,2.20566,1.2591,0.82812,0.0001024,0.0001024,0.0001024
274,5612.64,2.13891,1.25351,0.86442,0.73114,0.39284,0.52746,0.2121,2.20566,1.2591,0.82812,9.91e-05,9.91e-05,9.91e-05
275,5632.72,2.2207,1.34505,0.86182,0.72783,0.39143,0.52419,0.21267,2.18935,1.26207,0.82727,9.58e-05,9.58e-05,9.58e-05
276,5653.98,2.25927,1.21082,0.83544,0.72783,0.39143,0.52419,0.21267,2.18935,1.26207,0.82727,9.25e-05,9.25e-05,9.25e-05
277,5673.99,2.27925,1.24792,0.83283,0.72815,0.39123,0.52487,0.21333,2.17768,1.26183,0.82616,8.92e-05,8.92e-05,8.92e-05
278,5695.69,2.34043,1.26414,0.83347,0.72835,0.39123,0.52441,0.21229,2.16838,1.26219,0.82508,8.59e-05,8.59e-05,8.59e-05
279,5715.84,2.31584,1.28909,0.84245,0.72835,0.39123,0.52441,0.21229,2.16838,1.26219,0.82508,8.26e-05,8.26e-05,8.26e-05
280,5737.16,2.24312,1.26743,0.85743,0.72463,0.38941,0.5219,0.21207,2.16469,1.25965,0.82436,7.93e-05,7.93e-05,7.93e-05
281,5758.3,2.24054,1.26138,0.83997,0.72463,0.38941,0.5219,0.21207,2.16469,1.25965,0.82436,7.6e-05,7.6e-05,7.6e-05
282,5778.99,2.23514,1.25502,0.83842,0.72449,0.38919,0.52071,0.21273,2.16904,1.25932,0.82478,7.27e-05,7.27e-05,7.27e-05
283,5798.73,2.32158,1.26325,0.82541,0.72449,0.38919,0.52071,0.21273,2.16904,1.25932,0.82478,6.94e-05,6.94e-05,6.94e-05
284,5819.81,2.20574,1.2246,0.8328,0.73064,0.39224,0.52517,0.2137,2.17291,1.25758,0.82492,6.61e-05,6.61e-05,6.61e-05
285,5841.2,2.26819,1.28424,0.83905,0.73064,0.39224,0.52517,0.2137,2.17291,1.25758,0.82492,6.28e-05,6.28e-05,6.28e-05
286,5860.52,2.23333,1.23683,0.83183,0.73223,0.39325,0.52753,0.2138,2.17553,1.25673,0.8247,5.95e-05,5.95e-05,5.95e-05
287,5883.3,2.38814,1.20644,0.81932,0.73137,0.39304,0.52765,0.2139,2.18199,1.25401,0.82463,5.62e-05,5.62e-05,5.62e-05
288,5901.76,2.3945,1.74461,0.89705,0.73137,0.39304,0.52765,0.2139,2.18199,1.25401,0.82463,5.29e-05,5.29e-05,5.29e-05
289,5920.74,2.24479,1.2786,0.8311,0.73681,0.39608,0.53201,0.21547,2.19243,1.2519,0.82515,4.96e-05,4.96e-05,4.96e-05
290,5940.49,2.32316,1.3379,0.86925,0.73681,0.39608,0.53201,0.21547,2.19243,1.2519,0.82515,4.63e-05,4.63e-05,4.63e-05
291,5957.72,2.34765,1.33576,0.82362,0.73411,0.39547,0.53249,0.21598,2.18682,1.25228,0.82432,4.3e-05,4.3e-05,4.3e-05
292,5974.68,2.13564,1.34752,0.85563,0.73411,0.39547,0.53249,0.21598,2.18682,1.25228,0.82432,3.97e-05,3.97e-05,3.97e-05
293,5990.79,2.09635,1.30129,0.85805,0.72866,0.39385,0.52937,0.21466,2.18179,1.25754,0.82363,3.64e-05,3.64e-05,3.64e-05
294,6007.45,1.96652,8.79701,0.74348,0.73119,0.39345,0.52957,0.21405,2.1855,1.26136,0.82375,3.31e-05,3.31e-05,3.31e-05
295,6024.08,2.02981,1.31396,0.86556,0.73119,0.39345,0.52957,0.21405,2.1855,1.26136,0.82375,2.98e-05,2.98e-05,2.98e-05
296,6041.57,2.14491,1.29023,0.84141,0.73031,0.39345,0.52876,0.21324,2.194,1.26371,0.82455,2.65e-05,2.65e-05,2.65e-05
297,6058.16,2.16037,1.30704,0.83208,0.73031,0.39345,0.52876,0.21324,2.194,1.26371,0.82455,2.32e-05,2.32e-05,2.32e-05
298,6075.4,2.11354,1.31325,0.85023,0.72986,0.39304,0.5288,0.21309,2.20276,1.2649,0.82514,1.99e-05,1.99e-05,1.99e-05
299,6092.36,2.03123,1.33143,0.87315,0.72986,0.39304,0.5288,0.21309,2.20276,1.2649,0.82514,1.66e-05,1.66e-05,1.66e-05
300,6110,2.22996,1.28028,0.81611,0.72841,0.39224,0.52751,0.21255,2.20515,1.26635,0.82531,1.33e-05,1.33e-05,1.33e-05
